Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-168839,"manhole overflow, near railway station",Waste-Water/Sewage,High,2024-09-10 20:17:52,In Progress
CF-168840,"complete failure, in apartment complex",Electricity,High,2025-05-28 17:47:58,Pending
CF-168841,"bill correction, in market area",Electricity,Low,2024-07-24 22:46:21,Pending
CF-168842,"manhole overflow, in commercial area, urgent attention required",Waste-Water/Sewage,High,2025-12-14 01:24:11,Pending
CF-168843,"connection shift, in market area",Electricity,Low,2025-04-22 06:17:29,Closed
CF-168844,"choked drain, in gated community, urgent attention required",Waste-Water/Sewage,High,2025-10-05 14:43:30,Resolved
CF-168845,"garbage heap, in commercial area",Waste-Water/Sewage,High,2025-06-17 08:31:32,Resolved
CF-168846,"flickering lights, in market area",Electricity,Low,2024-12-06 00:26:41,Closed
CF-168847,"payment not reflected, in slum area",Electricity,Low,2025-04-02 13:53:35,Pending
CF-168848,"overflowing gutter, in gated community",Waste-Water/Sewage,High,2024-01-12 08:14:05,In Progress
CF-168849,"bin repair, in slum area",Waste-Water/Sewage,Low,2024-02-10 13:37:15,Resolved
CF-168850,"payment issue, in colony",Electricity,Low,2025-04-27 03:04:16,Resolved
CF-168851,"power failure affecting, near hospital, urgent attention required",Electricity,High,2024-06-03 05:53:08,In Progress
CF-168852,"short circuit, in commercial area",Electricity,High,2024-01-17 19:51:35,In Progress
CF-168853,"waste segregation, in market area",Waste-Water/Sewage,Low,2024-12-11 08:32:40,Closed
CF-168854,"tariff inquiry, in gated community",Water Supply,Low,2025-07-25 03:55:40,Closed
CF-168855,"bill correction, in old city",Water Supply,Low,2025-08-28 21:03:43,Pending
CF-168856,"waste segregation, in gated community",Waste-Water/Sewage,Low,2024-08-03 16:29:58,Resolved
CF-168857,"generator needed, in our locality",Electricity,Low,2025-05-25 14:49:44,Resolved
CF-168858,"sewage stagnating, in colony",Waste-Water/Sewage,High,2024-06-07 07:57:11,Resolved
CF-168859,"continuous outages, in residential area",Electricity,High,2025-08-21 09:06:13,Resolved
CF-168860,"collection frequency, in old city",Waste-Water/Sewage,Low,2025-12-08 13:01:17,Closed
CF-168861,"health hazard, in apartment complex, urgent attention required",Water Supply,High,2025-06-02 21:36:51,In Progress
CF-168862,"water shortage, near temple, urgent attention required",Water Supply,High,2025-10-16 22:25:18,In Progress
CF-168863,"collection frequency, near school",Waste-Water/Sewage,Low,2024-04-30 20:33:27,Pending
CF-168864,"disease risk, near school, urgent attention required",Waste-Water/Sewage,High,2024-05-28 21:48:42,In Progress
CF-168865,"bill correction, in old city",Water Supply,Low,2025-09-20 08:46:50,Pending
CF-168866,"collection frequency, in market area",Waste-Water/Sewage,Low,2024-03-06 14:12:34,Resolved
CF-168867,"garbage piling, in commercial area",Waste-Water/Sewage,High,2024-09-08 21:41:10,Resolved
CF-168868,"no electricity, in neighborhood",Electricity,High,2025-11-27 21:18:53,Resolved
CF-168869,"quality test, near bus stand",Water Supply,Low,2024-12-23 01:39:53,Resolved
CF-168870,"payment issue, in industrial zone",Electricity,Low,2025-10-24 05:52:05,Closed
CF-168871,"water logging, in slum area, urgent attention required",Water Supply,High,2025-04-30 11:27:08,Resolved
CF-168872,"blackout, in apartment complex, urgent attention required",Electricity,High,2025-07-04 09:44:16,Resolved
CF-168873,"short circuit, near railway station",Electricity,High,2024-08-11 16:48:04,Pending
CF-168874,"rodent infestation, near school",Waste-Water/Sewage,High,2025-05-20 08:01:27,In Progress
CF-168875,"power surge, near railway station, urgent attention required",Electricity,High,2024-09-19 07:22:56,In Progress
CF-168876,"pressure issue, in commercial area",Water Supply,Low,2024-10-16 07:13:35,Resolved
CF-168877,"low voltage, in commercial area",Electricity,Low,2025-10-12 11:14:06,Resolved
CF-168878,"awareness needed, in industrial zone",Waste-Water/Sewage,Low,2024-03-07 04:19:23,Resolved
CF-168879,"water bill, in residential area",Water Supply,Low,2025-02-07 00:04:59,Pending
CF-168880,"sewage backup, in slum area",Waste-Water/Sewage,High,2024-12-17 13:59:42,In Progress
CF-168881,"water bill, near school",Water Supply,Low,2024-05-31 20:00:05,Resolved
CF-168882,"no water days, in industrial zone",Water Supply,High,2024-10-20 13:26:50,Pending
CF-168883,"cleaning schedule, near park",Waste-Water/Sewage,Low,2025-12-31 19:16:57,Pending
CF-168884,"connection transfer, near hospital",Water Supply,Low,2024-10-30 19:30:03,Closed
CF-168885,"power backup, in slum area",Electricity,Low,2025-06-27 01:58:07,Resolved
CF-168886,"water logging, in old city",Water Supply,High,2024-04-08 08:53:35,Pending
CF-168887,"solar setup, in slum area",Electricity,Low,2025-02-13 01:33:57,Closed
CF-168888,"power fluctuation, near school",Electricity,Low,2025-12-08 22:31:15,Closed
CF-168889,"water bill, in colony",Water Supply,Low,2024-05-26 17:33:40,Closed
CF-168890,"tariff inquiry, in old city",Water Supply,Low,2025-09-17 12:26:18,Pending
CF-168891,"sewage overflow, in our locality",Waste-Water/Sewage,High,2025-03-22 20:01:01,Pending
CF-168892,"severe shortage, near hospital",Water Supply,High,2024-09-09 04:41:31,Pending
CF-168893,"pressure issue, in colony",Water Supply,Low,2025-04-14 11:44:50,Resolved
CF-168894,"severe shortage, in residential area, urgent attention required",Water Supply,High,2025-05-09 04:57:57,Resolved
CF-168895,"health hazard, in industrial zone, urgent attention required",Waste-Water/Sewage,High,2025-12-12 12:10:18,In Progress
CF-168896,"street cleaning, in residential area",Waste-Water/Sewage,Low,2025-10-28 01:02:31,Resolved
CF-168897,"danger to life, in commercial area",Electricity,High,2025-01-08 00:19:28,Pending
CF-168898,"street cleaning, in apartment complex",Waste-Water/Sewage,Low,2024-07-05 15:40:43,Pending
CF-168899,"danger to life, near temple",Electricity,High,2025-06-20 13:19:59,In Progress
CF-168900,"water logging, in slum area",Water Supply,High,2025-07-01 12:41:05,Pending
CF-168901,"drainage cleaning, in apartment complex",Waste-Water/Sewage,Low,2025-08-27 13:38:36,Closed
CF-168902,"bin replacement, near temple",Waste-Water/Sewage,Low,2024-04-26 11:06:04,Resolved
CF-168903,"bin location, near hospital",Waste-Water/Sewage,Low,2024-11-04 08:19:06,Pending
CF-168904,"no electricity, in slum area",Electricity,High,2024-04-21 13:25:51,Pending
CF-168905,"tariff inquiry, in apartment complex",Water Supply,Low,2024-09-04 13:27:13,Closed
CF-168906,"inverter installation, in apartment complex",Electricity,Low,2024-06-03 02:06:56,Closed
CF-168907,"no water supply, near railway station",Water Supply,High,2024-04-02 23:19:28,In Progress
CF-168908,"collection timing, near temple",Waste-Water/Sewage,Low,2025-05-30 17:47:26,Closed
CF-168909,"pressure low, in commercial area",Water Supply,Low,2025-07-29 10:45:39,Resolved
CF-168910,"meter exploded, near bus stand, urgent attention required",Electricity,High,2025-10-01 03:17:35,Pending
CF-168911,"tanker request, near bus stand",Water Supply,Low,2024-08-07 00:19:01,Resolved
CF-168912,"water bill, near school",Water Supply,Low,2024-07-09 23:58:24,Closed
CF-168913,"hospital water, in gated community",Water Supply,High,2025-02-10 16:12:21,Pending
CF-168914,"more bins, near bus stand",Waste-Water/Sewage,Low,2025-08-18 08:04:00,Pending
CF-168915,"water logging, in gated community, urgent attention required",Water Supply,High,2024-05-26 06:13:57,Pending
CF-168916,"sewage backup, in old city",Waste-Water/Sewage,High,2025-12-11 23:15:33,Resolved
CF-168917,"street cleaning, in our locality",Waste-Water/Sewage,Low,2025-01-18 08:15:32,Resolved
CF-168918,"bill correction, near temple",Electricity,Low,2025-11-01 18:41:46,Resolved
CF-168919,"tanker request, near hospital",Water Supply,Low,2025-09-05 13:09:31,Pending
CF-168920,"street cleaning, near bus stand",Waste-Water/Sewage,Low,2024-09-15 09:37:17,Pending
CF-168921,"power surge, near park, urgent attention required",Electricity,High,2025-08-17 02:36:47,Pending
CF-168922,"cleaning schedule, in commercial area",Waste-Water/Sewage,Low,2025-01-12 16:56:40,Closed
CF-168923,"collection timing, in neighborhood",Waste-Water/Sewage,Low,2025-04-09 08:06:20,Closed
CF-168924,"transformer burnt, in gated community",Electricity,High,2024-02-05 08:56:11,In Progress
CF-168925,"water shortage, in colony",Water Supply,High,2024-07-12 20:57:52,Pending
CF-168926,"tariff inquiry, near bus stand",Water Supply,Low,2025-01-17 05:47:05,Closed
CF-168927,"disease causing, in industrial zone",Water Supply,High,2024-07-18 00:37:36,In Progress
CF-168928,"danger to life, near hospital",Electricity,High,2025-08-14 04:41:50,Resolved
CF-168929,"pole down, near park, urgent attention required",Electricity,High,2025-04-21 21:02:02,Pending
CF-168930,"meter reading, in old city",Water Supply,Low,2025-06-27 23:25:17,Closed
CF-168931,"sewage leak, near hospital",Waste-Water/Sewage,High,2025-02-12 07:25:08,Pending
CF-168932,"bad smell, in slum area",Waste-Water/Sewage,High,2025-10-16 16:04:24,Pending
CF-168933,"power cut emergency, in apartment complex",Electricity,High,2024-05-30 19:35:04,Resolved
CF-168934,"collection frequency, near hospital",Waste-Water/Sewage,Low,2024-08-15 16:09:53,Closed
CF-168935,"disease causing, in colony",Water Supply,High,2024-04-24 06:10:26,Resolved
CF-168936,"cleaning schedule, in colony",Waste-Water/Sewage,Low,2025-12-03 05:18:39,Pending
CF-168937,"live wire, in apartment complex",Electricity,High,2025-05-09 19:38:27,In Progress
CF-168938,"name change, in our locality",Water Supply,Low,2024-06-19 02:23:57,Closed
CF-168939,"payment issue, near railway station",Electricity,Low,2024-10-22 03:27:15,Resolved
CF-168940,"name transfer, near park",Electricity,Low,2025-12-10 10:41:51,Resolved
CF-168941,"load enhancement, in residential area",Electricity,Low,2025-08-30 21:09:26,Pending
CF-168942,"manhole overflow, near bus stand",Waste-Water/Sewage,High,2024-07-01 13:53:23,Pending
CF-168943,"sewage leak, near bus stand",Waste-Water/Sewage,High,2025-07-18 08:55:55,Pending
CF-168944,"smelly water, in gated community",Water Supply,High,2025-04-20 13:30:19,Resolved
CF-168945,"water crisis, in neighborhood",Water Supply,High,2024-05-11 12:49:27,Pending
CF-168946,"health hazard, near railway station",Waste-Water/Sewage,High,2024-07-01 18:36:32,Pending
CF-168947,"sewage leak, in apartment complex",Waste-Water/Sewage,High,2024-07-13 03:44:17,Pending
CF-168948,"meter reading, in slum area",Water Supply,Low,2024-09-02 20:17:40,Resolved
CF-168949,"garbage piling, near temple",Waste-Water/Sewage,High,2024-02-06 17:33:58,In Progress
CF-168950,"toilet overflow, near temple, urgent attention required",Waste-Water/Sewage,High,2025-03-19 16:28:24,Pending
CF-168951,"complete failure, in gated community",Electricity,High,2024-01-02 03:40:15,In Progress
CF-168952,"flickering lights, in commercial area",Electricity,Low,2025-09-06 18:07:36,Pending
CF-168953,"name change, in old city",Water Supply,Low,2025-10-17 10:32:36,Closed
CF-168954,"health hazard, in residential area",Waste-Water/Sewage,High,2024-03-30 22:11:08,Resolved
CF-168955,"sewage stagnating, near hospital",Waste-Water/Sewage,High,2025-11-09 19:43:57,Resolved
CF-168956,"meter installation, near hospital",Water Supply,Low,2025-11-06 16:57:10,Closed
CF-168957,"name transfer, in our locality",Electricity,Low,2024-05-26 23:49:44,Resolved
CF-168958,"overflowing gutter, in residential area, urgent attention required",Waste-Water/Sewage,High,2024-07-06 08:12:25,Pending
CF-168959,"electrical fire, in neighborhood",Electricity,High,2024-07-17 21:23:28,Resolved
CF-168960,"meter installation, in industrial zone",Water Supply,Low,2025-01-04 06:13:42,Resolved
CF-168961,"disease causing, near park",Water Supply,High,2025-05-19 08:58:58,Resolved
CF-168962,"bin replacement, near bus stand",Waste-Water/Sewage,Low,2025-06-03 16:26:45,Pending
CF-168963,"transformer failure, in market area",Electricity,High,2024-05-16 21:10:10,Pending
CF-168964,"bill dispute, in commercial area",Electricity,Low,2024-11-21 13:27:35,Closed
CF-168965,"danger to life, near park",Electricity,High,2024-08-31 20:16:56,In Progress
CF-168966,"water bill, near bus stand",Water Supply,Low,2024-08-11 15:57:37,Resolved
CF-168967,"name change, in old city",Water Supply,Low,2024-03-07 02:57:05,Pending
CF-168968,"sewage stagnating, near school",Waste-Water/Sewage,High,2025-11-30 07:27:26,Resolved
CF-168969,"dangerous pole, in residential area",Electricity,High,2025-12-22 09:56:29,Resolved
CF-168970,"blackout, in residential area",Electricity,High,2025-11-25 11:46:27,Pending
CF-168971,"meter installation, in slum area",Water Supply,Low,2025-07-02 21:14:36,Pending
CF-168972,"fire hazard, in slum area, urgent attention required",Electricity,High,2025-08-11 02:01:36,In Progress
CF-168973,"garbage not collected, in colony, urgent attention required",Waste-Water/Sewage,High,2024-10-03 14:56:34,Pending
CF-168974,"supply timing, near hospital",Water Supply,Low,2025-12-01 06:47:38,Pending
CF-168975,"power failure affecting, near temple, urgent attention required",Electricity,High,2024-07-06 23:41:52,Pending
CF-168976,"pressure low, in slum area",Water Supply,Low,2025-02-25 19:49:01,Pending
CF-168977,"dangerous transformer, near bus stand",Electricity,High,2025-12-10 10:59:14,Resolved
CF-168978,"quality test, in commercial area",Water Supply,Low,2024-09-15 21:18:51,Closed
CF-168979,"low voltage, near park",Electricity,Low,2024-02-24 00:29:00,Pending
CF-168980,"water crisis, near park",Water Supply,High,2025-04-09 08:36:14,Pending
CF-168981,"electric pole dangerous, in old city",Electricity,High,2025-12-30 04:58:48,In Progress
CF-168982,"load enhancement, near hospital",Electricity,Low,2025-12-15 07:03:12,Resolved
CF-168983,"transformer burnt, in neighborhood, urgent attention required",Electricity,High,2024-11-23 09:48:02,Resolved
CF-168984,"health hazard, near school, urgent attention required",Waste-Water/Sewage,High,2024-09-07 12:41:44,Resolved
CF-168985,"new connection, in market area",Water Supply,Low,2024-06-25 17:10:30,Closed
CF-168986,"smelly water, near temple",Water Supply,High,2025-12-29 10:47:35,Resolved
CF-168987,"duplicate bill, in slum area",Electricity,Low,2024-05-10 13:40:52,Pending
CF-168988,"bin location, in residential area",Waste-Water/Sewage,Low,2025-08-07 18:07:14,Resolved
CF-168989,"sewage backup, near temple",Waste-Water/Sewage,High,2024-09-12 17:43:31,Pending
CF-168990,"power cut emergency, in colony",Electricity,High,2025-02-23 04:45:35,Pending
CF-168991,"smelly water, in industrial zone",Water Supply,High,2024-02-17 18:45:03,In Progress
CF-168992,"garbage piling, in colony",Waste-Water/Sewage,High,2024-08-26 11:09:12,In Progress
CF-168993,"pressure issue, in slum area",Water Supply,Low,2024-01-02 06:42:14,Closed
CF-168994," contaminated supply, in market area",Water Supply,High,2024-07-20 17:01:08,Pending
CF-168995,"drainage choke, in apartment complex",Waste-Water/Sewage,High,2024-02-03 10:18:05,Pending
CF-168996,"electric shock, in market area",Electricity,High,2025-08-21 04:29:55,Resolved
CF-168997,"street cleaning, in industrial zone",Waste-Water/Sewage,Low,2025-10-11 19:37:07,Pending
CF-168998,"meter reading, in apartment complex",Water Supply,Low,2024-11-29 08:22:54,Resolved
CF-168999,"new connection, near school",Water Supply,Low,2024-03-24 14:14:54,Closed
CF-169000,"tank overflow, in colony",Water Supply,High,2024-10-13 10:56:48,Resolved
CF-169001,"drainage cleaning, in slum area",Waste-Water/Sewage,Low,2025-12-29 17:32:27,Pending
CF-169002,"fuse blown, in our locality",Electricity,High,2024-09-01 08:14:43,In Progress
CF-169003,"cleaning schedule, in commercial area",Waste-Water/Sewage,Low,2024-02-11 17:33:57,Resolved
CF-169004,"bill correction, in old city",Electricity,Low,2024-08-20 14:02:28,Pending
CF-169005,"dirty water, in gated community, urgent attention required",Water Supply,High,2025-01-15 16:34:35,Pending
CF-169006,"fuse blown, in market area, urgent attention required",Electricity,High,2025-07-14 11:45:53,Resolved
